trait,trait_label,k
https://purl.org/okn/frink/kg/digcfdekg/node/trait/af379b15ee71707f177a,CCL2 measurement,1
https://purl.org/okn/frink/kg/digcfdekg/node/trait/af6cb059df9c8894812f,Hernia abdominopelvic cavity,4
https://purl.org/okn/frink/kg/digcfdekg/node/trait/afcaf8383e112ca5edcb,Any osteoarthritis (additive model),4
https://purl.org/okn/frink/kg/digcfdekg/node/trait/afd7e28c816edd556fc1,Total plasma protein,13
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b0864a5ca1e11e0f8f25,Aggregate vessel volume; vessels 20-25 mm2,3
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b0938020f8738bec7fdc,Frailty index,1
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b0c40c4bb7e236d13261,CCS phenotypic cryptogenic,1
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b0de2f44af71785048ac,Least-active 5 hour timing; rank-normalized,5
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b1062c92ac6d15f7a419,ecosanoids measurement,4
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b11fbba8e77bcfd510d2,Ratio of aggregate vessel volume (vessels <10 mm2) to total blood vessel volume,2
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b12a05bb9e09b451db88,myeloid white cell count,7
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b16ce0ba9a9a81be2f58,Hip shape mode 3,3
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b215cc70ed0a9a6344cc,Ex Atten StdDev Slicer,2
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b25d047b40f309c52331,Aortic regurgitation volume,1
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b26229a5ae5c5b097011,chin morphology measurement,2
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b30934c4869c2236ba4a,End-stage renal disease (ESRD) vs. controls in diabetes,2
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b327b6bec77a4e8478e4,Any cardiovascular disease (heterodominant model),5
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b32c1147573cd63b2ed7,Keratoconus,7
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b334a4ca6b63dc3d8f5f,Right hand grip strength,1
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b33b3f2a47f94086e2ad,Childhood-onset asthma,11
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b34c2994e8bc5339e1f5,Myocardial infarction in type 2 diabetes,4
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b398d888699b49237b1e,Lobar intracranial hemorrhage,4
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b3b6dc68764226d4d6e0,Aggregate vessel volume; vessels 55-60 mm2,1
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b3dfe62883f8c466645a,Forearm length to body height ratio,6
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b3e94093f98565fb37d7,CCS causative small artery occlusion,2
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b41e526ff469508de40c,Clonal haematopoiesis of indeterminate potential (without mosaic chromosomal alteration),4
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b432914eafb7773e97b0,paracentral lobule volume measurement,1
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b438538bfe952c2ebbca,Log of insulin at 30 min at V2,5
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b43f58743c35ccc38242,Brain microbleeds; strictly lobar; excluding dementia and stroke cases,5
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b45d43b8f75d647adb7d,carotid artery intima media thickness,3
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b4979fd027d4671d6638,Insp percent below 950 RML,3
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b4b9007bdd8a34ae990b,Pulmonary artery to aorta ratio; systole,4
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b4fdd3bf98fb702c4abe,Heart rate,23
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b6329c3b3edb64238736,Microalbuminuria in diabetes,4
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b65809b20ac722c2f580,visual perception measurement,4
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b661bed7cdf66bbd7a58,Ganglion cell inner plexiform layer (GCIPL) thickness,1
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b6b176d1e669bbdcda32,resting heart rate,3
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b6cc45b7c3dba3f7872f,Frequency of breakfast skipping,1
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b6d248c3dfc3450d50a8,Right atrial maximum area,5
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b745628284af28078fbe,eGFRcreat in individuals without diabetes,6
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b77c4dd2c7b0c02b43de,Slicer Exp Intensity Hu Mode,3
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b78952df6086adbd020b,Insp percent below 950 LLL,4
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b827ea1f823feca9bc8e,Red blood cell distribution width,11
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b8580a83d701dcd145f6,Vitiligo,1
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b8b280e7c2573209fd4f,Type 2 diabetes (dominant model),1
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b928c4e892e3aac92daf,Number of cigarettes per day,1
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b9af6cb98cdc9bccd362,Right atrial maximum area; BSA indexed,2
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b9b1b73efaa3e48d0e98,Plateletcrit (PCT),11
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b9c52dc172d0767e7c2b,leukocyte count,8
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b9d0557331cc18fdb9bf,Triglyceride-to-HDL ratio,12
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b9fb725bc655dc1869f6,Free triiodothyronine to free thyroxine ratio,2
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ba1a9204a63151db47b3,Elaidic and trans-vaccenic acids,1
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ba40170fd79a090fbcfa,squamous cell lung carcinoma,2
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ba4a53ea56a10155f48d,Extreme chronic kidney disease adj HbA1c-BMI in type 1 diabetes,1
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ba7562000cf259caf06d,Log of insulin at 180 min at V1,6
https://purl.org/okn/frink/kg/digcfdekg/node/trait/baa19af2b527e3dc13d0,Fasting insulin,3
https://purl.org/okn/frink/kg/digcfdekg/node/trait/baa7b687cfd79d0c4555,platelet measurement,6
https://purl.org/okn/frink/kg/digcfdekg/node/trait/babae93419d3cc88b138,Brain microbleeds; any,2
https://purl.org/okn/frink/kg/digcfdekg/node/trait/bad923e2ec9e3a00b304,thyroid stimulating hormone measurement,5
https://purl.org/okn/frink/kg/digcfdekg/node/trait/baefc55adb96a93aeaa2,Early onset ischemic stroke,8
https://purl.org/okn/frink/kg/digcfdekg/node/trait/bb7a5ddef9c7f8596765,duodenal ulcer,1
https://purl.org/okn/frink/kg/digcfdekg/node/trait/bb8b9e24b533f8fb8cb6,Mean platelet volume,12
https://purl.org/okn/frink/kg/digcfdekg/node/trait/bc10ce697cc3f0ead506,Right atrial minimum area,8
https://purl.org/okn/frink/kg/digcfdekg/node/trait/bc37e607a18cd62af341,Subcutaneous adipose tissue volume,2
https://purl.org/okn/frink/kg/digcfdekg/node/trait/bc3bd6065e607bd144b5,Slicer Insp Lung Mass g,6
https://purl.org/okn/frink/kg/digcfdekg/node/trait/bc882e5d849734ec35fb,Hip shape mode 8,1
https://purl.org/okn/frink/kg/digcfdekg/node/trait/bcbc95b308bc27bf7b43,Short-axis diastolic pulmonary artery (cm); BSA indexed,4
https://purl.org/okn/frink/kg/digcfdekg/node/trait/bd2035fc7535fe284fdf,cutaneous mastocytosis,2
https://purl.org/okn/frink/kg/digcfdekg/node/trait/bd409d10812e524e0aae,Total tau,1
https://purl.org/okn/frink/kg/digcfdekg/node/trait/bd514d1f79daa2d9602d,Abdominal subcutaneous adipose tissue volume,2
https://purl.org/okn/frink/kg/digcfdekg/node/trait/bd5de503f575d35fd76a,Dehydroepiandrosterone sulfate levels,13
https://purl.org/okn/frink/kg/digcfdekg/node/trait/bd6c6bf30dd08f168cc3,Percent emphysema; total lung; Thirona,4
https://purl.org/okn/frink/kg/digcfdekg/node/trait/bd922b47cddc49e28a92,Clonal haematopoiesis of indeterminate potential (ASXL1 mutation),3
https://purl.org/okn/frink/kg/digcfdekg/node/trait/be76d82a1d2458ec379a,Knee and-or hip osteoarthritis,12
https://purl.org/okn/frink/kg/digcfdekg/node/trait/bea764f73e691240deeb,schizophrenia,11
https://purl.org/okn/frink/kg/digcfdekg/node/trait/bf068c2a3284416df516,lymphocyte measurement,2
https://purl.org/okn/frink/kg/digcfdekg/node/trait/bf42f951d17e806cc835,Random glucose adj fasting time,11
https://purl.org/okn/frink/kg/digcfdekg/node/trait/bf464f2795f6c0e8d0e7,More confluent regions of emphysema within the secondary pulmonary lobule,7
https://purl.org/okn/frink/kg/digcfdekg/node/trait/bf94352b3ae48584181e,Response to lithium treatment in bipolar disorder (dichotomous phenotype),4
https://purl.org/okn/frink/kg/digcfdekg/node/trait/bf967603a16b188b76fe,Peak forward aortic velocity,1
https://purl.org/okn/frink/kg/digcfdekg/node/trait/c07246f7d19de06fd759,Brain microbleeds; strictly lobar,4
https://purl.org/okn/frink/kg/digcfdekg/node/trait/c0e868170eae5f268e90,End-stage renal disease (ESRD) vs. controls adj HbA1c-BMI in type 1 diabetes,1
https://purl.org/okn/frink/kg/digcfdekg/node/trait/c124731dab7cae588806,Broad vs. Low alcohol consumption,1
https://purl.org/okn/frink/kg/digcfdekg/node/trait/c169af4cadec1ea60575,Psychiatric disorders (dominant model),7
https://purl.org/okn/frink/kg/digcfdekg/node/trait/c17ed0c05542b078ee62,Hip shape mode 10,2
https://purl.org/okn/frink/kg/digcfdekg/node/trait/c1ded27eb942ef52669d,Thyroid-stimulating hormone levels,12
https://purl.org/okn/frink/kg/digcfdekg/node/trait/c2337b913b3e6dd9331e,Focal epilepsy (with hippocampal sclerosis),1
https://purl.org/okn/frink/kg/digcfdekg/node/trait/c27b377780781865ed98,Insulin sensitivity adj BMI,3
https://purl.org/okn/frink/kg/digcfdekg/node/trait/c2aa161972e84c1487fb,All diabetic kidney disease (DKD),1
https://purl.org/okn/frink/kg/digcfdekg/node/trait/c2cbc47b059c03f76893,Chronotype (binary sMEQ score),4
https://purl.org/okn/frink/kg/digcfdekg/node/trait/c34243f64dd56c7f7092,Clonal haematopoiesis of indeterminate potential (DNMT3A mutation),4
https://purl.org/okn/frink/kg/digcfdekg/node/trait/c35d9d79cb217a64c1e2,Type 2 diabetes (recessive model),10
https://purl.org/okn/frink/kg/digcfdekg/node/trait/c3657e78a340e5276936,Airway wall area percent in COPD,4
https://purl.org/okn/frink/kg/digcfdekg/node/trait/c3735420cbc92d67c045,Non-lobar intracerebral hemorrhage or small vessel ischemic stroke,5
https://purl.org/okn/frink/kg/digcfdekg/node/trait/c3c0e3c12ccc1abbdb0f,Left ventricular end-diastolic volume,7
https://purl.org/okn/frink/kg/digcfdekg/node/trait/c410e9b237f08074c92a,Log (glucose at 240 min - trough glucose) over (time to glucose trough),3
https://purl.org/okn/frink/kg/digcfdekg/node/trait/c443f62b359ae39170b0,very low density lipoprotein particle size measurement,7
https://purl.org/okn/frink/kg/digcfdekg/node/trait/c45e4d54833c2e7156d9,Rate of weight loss (kg/week),3
https://purl.org/okn/frink/kg/digcfdekg/node/trait/c4680c71be679972d18f,blood urea nitrogen measurement,3
https://purl.org/okn/frink/kg/digcfdekg/node/trait/c487c29066b2966433aa,CCS causative undetermined,3
https://purl.org/okn/frink/kg/digcfdekg/node/trait/c493b87755cb041071ed,Carotid intima-media thickness (mean of the maximum cIMT),2
https://purl.org/okn/frink/kg/digcfdekg/node/trait/c50acc9aafe67bc788c6,serum IgA measurement,1
https://purl.org/okn/frink/kg/digcfdekg/node/trait/c51150f19df4423c5162,Serum ApoB,10
https://purl.org/okn/frink/kg/digcfdekg/node/trait/c51b8240937ae2e2c7db,Height,4
https://purl.org/okn/frink/kg/digcfdekg/node/trait/c5462d59dd625084b4df,mean corpuscular volume,10
https://purl.org/okn/frink/kg/digcfdekg/node/trait/c59135c29d8e4c4b7320,Modified Stumvoll ISI adj age-sex,1
https://purl.org/okn/frink/kg/digcfdekg/node/trait/c5a927114842f3286eda,lower face morphology measurement,1
https://purl.org/okn/frink/kg/digcfdekg/node/trait/c5cdda1ee86c155cc7c7,Slicer Exp Skewness,7
https://purl.org/okn/frink/kg/digcfdekg/node/trait/c5d24b51bab0afb0c9fb,Extensive hippocampal perivascular space burden,2
https://purl.org/okn/frink/kg/digcfdekg/node/trait/c6a4caa130b2b8e07548,End-stage renal disease (ESRD) vs. macroalbuminuria adj HbA1c-BMI in type 1 diabetes,1
https://purl.org/okn/frink/kg/digcfdekg/node/trait/c6b09982b6e1c6f95f26,Low hand grip strength (FNIH definition),3
https://purl.org/okn/frink/kg/digcfdekg/node/trait/c6badc2f8f91ed428159,Highlight scatter reticulocyte percentage,9
https://purl.org/okn/frink/kg/digcfdekg/node/trait/c70ec949daac31955ab4,Chronic kidney disease and diabetic kidney disease (CKD and DKD),2
https://purl.org/okn/frink/kg/digcfdekg/node/trait/c710371556f10751b6f4,cholesterol esters in large VLDL measurement,2
https://purl.org/okn/frink/kg/digcfdekg/node/trait/c722548e75c7fa763c26,Diabetic nephropathy,2
https://purl.org/okn/frink/kg/digcfdekg/node/trait/c7efebf0faf4170e4ae3,chronic lymphocytic leukemia,1
https://purl.org/okn/frink/kg/digcfdekg/node/trait/c81f1fbfcd2e52f9b34c,nephrolithiasis,2
https://purl.org/okn/frink/kg/digcfdekg/node/trait/c8d9659b8b26fd0ba97a,blood protein measurement,15
https://purl.org/okn/frink/kg/digcfdekg/node/trait/c8fb2319c2d3eb07cf4a,Low hand grip strength (EWGSOP definition),1
https://purl.org/okn/frink/kg/digcfdekg/node/trait/c9673bf77327646b7980,thyroid peroxidase antibody measurement,2
https://purl.org/okn/frink/kg/digcfdekg/node/trait/c985a70de96ba1bd210b,cerebrospinal fluid biomarker measurement,1
https://purl.org/okn/frink/kg/digcfdekg/node/trait/c9cddd36727c638e7f1d,ASAT adjusted for BMI and height,3
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ca20af2140615a3299fd,VAT adjusted for BMI and height,1
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ca5d61fa0424f794251e,Late diabetic kidney disease adj HbA1c-BMI in type 1 diabetes,2
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ca657b7d9035616cd412,Coronary artery disease (CAD) in subjects without diabetes,5
https://purl.org/okn/frink/kg/digcfdekg/node/trait/cab3f4887524e2a4566d,Depression in Parkinson's disease,5
https://purl.org/okn/frink/kg/digcfdekg/node/trait/cac0c3ec0620e149d74d,Mean Attenuation; Exp; total lung,7
https://purl.org/okn/frink/kg/digcfdekg/node/trait/cb13d74ec222813380ad,Microalbuminuria in type 2 diabetes (T2D),4
https://purl.org/okn/frink/kg/digcfdekg/node/trait/cb46bae77a0dd793947f,renal cell carcinoma,1
https://purl.org/okn/frink/kg/digcfdekg/node/trait/cb8aa2ef51640d247849,Percent emphysema; lower third Slicer,3
https://purl.org/okn/frink/kg/digcfdekg/node/trait/cba69164e825fbe07760,coronary artery disease,6
https://purl.org/okn/frink/kg/digcfdekg/node/trait/cbd80c7c834174459087,Broad vs. Int alcohol consumption,4
https://purl.org/okn/frink/kg/digcfdekg/node/trait/cc43d6830440d5337b34,hearing loss,3
https://purl.org/okn/frink/kg/digcfdekg/node/trait/cc51340c6a1c9399f20c,Graves disease,1
https://purl.org/okn/frink/kg/digcfdekg/node/trait/cc533c000796a9550b8a,Any cardiovascular disease (dominant model),2
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ccaaebc19ded5e31feca,Spine osteoarthritis,7
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ccdbfa59177f68302f6a,Body mass index (BMI) at 8 years,1
https://purl.org/okn/frink/kg/digcfdekg/node/trait/cd6451c29882b9efd1c8,Glucose at 30 min at V1,2
https://purl.org/okn/frink/kg/digcfdekg/node/trait/cd6df459c8ed08a76164,Circulating uromodulin; antibody-based measurement,3
https://purl.org/okn/frink/kg/digcfdekg/node/trait/cdba3a901989f56352a0,Proliferative diabetic retinopathy vs no DR acct DoD-GC,5
https://purl.org/okn/frink/kg/digcfdekg/node/trait/cdeb21b3228c0d5a6410,Clonal haematopoiesis of indeterminate potential (JAK2 mutation),3
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce15663deefc26154de7,All diabetic kidney disease (DKD) in type 1 diabetes,5
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce52f19f34cbe61b28a8,primary biliary cirrhosis,3
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce6fd694c65de6c9551f,Asthma exacerbations,3
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce80cfbec8277c7e4676,serum alanine aminotransferase measurement,7
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),9
https://purl.org/okn/frink/kg/digcfdekg/node/trait/cf74361c3da953131393,Insulin fold change during OGTT,2
https://purl.org/okn/frink/kg/digcfdekg/node/trait/cfa97c19fdfc458ae15d,Adrenal hypofunction,8
https://purl.org/okn/frink/kg/digcfdekg/node/trait/d030e2d2e17b9c36099f,Controls vs thin,5
https://purl.org/okn/frink/kg/digcfdekg/node/trait/d05b2da665da5d9eff75,Sphingomyelins,5
https://purl.org/okn/frink/kg/digcfdekg/node/trait/d0d2503bc6a18e596cd9,EHR-defined osteoporosis (heterodominant model),1
https://purl.org/okn/frink/kg/digcfdekg/node/trait/d17747d6c602b1a8e1d7,Hernia abdominopelvic cavity (dominant model),3
https://purl.org/okn/frink/kg/digcfdekg/node/trait/d1ced41cff1fd11becce,Fasting glucose,15
https://purl.org/okn/frink/kg/digcfdekg/node/trait/d1cfb25ec4ff1cc30b1f,Asthma (heterodominant model),5
https://purl.org/okn/frink/kg/digcfdekg/node/trait/d1d86ebfb7152f890324,Triglycerides,21
https://purl.org/okn/frink/kg/digcfdekg/node/trait/d219a39efda0490da8a1,Disposition index calculated by modified insulinogenic and Matsuda insulin sensitivity indexes,5
https://purl.org/okn/frink/kg/digcfdekg/node/trait/d221659a2ec80c15ca69,Slicer Insp Skewness,6
https://purl.org/okn/frink/kg/digcfdekg/node/trait/d28fec4c3e7cc9823c58,Accelerometer-based physical activity measurement (fraction of time with accelerations >425 milli-gravities),7
https://purl.org/okn/frink/kg/digcfdekg/node/trait/d2c532279eb2337fe724,Exp MeanAtten RLL,8
https://purl.org/okn/frink/kg/digcfdekg/node/trait/d2cdb2edc7ed81d4eaa5,Clonal haematopoiesis of indeterminate potential (PPM1D mutation),7
https://purl.org/okn/frink/kg/digcfdekg/node/trait/d2e17a7aea821c6e6079,Alcoholic drinks per week,3
https://purl.org/okn/frink/kg/digcfdekg/node/trait/d2f448808b3dbdbe06ab,Childhood steroid-sensitive nephrotic syndrome,8
https://purl.org/okn/frink/kg/digcfdekg/node/trait/d30ce649e7c42168291b,Obese vs thin,3
https://purl.org/okn/frink/kg/digcfdekg/node/trait/d3577a4e210fc3a9c345,Total thigh muscle volume z-score,1
https://purl.org/okn/frink/kg/digcfdekg/node/trait/d3989d113d969a3a0857,Total knee replacement,2
https://purl.org/okn/frink/kg/digcfdekg/node/trait/d3e168d6c379d2a170eb,vitamin D measurement,8
https://purl.org/okn/frink/kg/digcfdekg/node/trait/d41e47f9796aed500b34,Hospitalized COVID-19 vs population and mild COVID-19 cases,7
https://purl.org/okn/frink/kg/digcfdekg/node/trait/d4242027883d8c0ba6a9,Relative amplitude,1
https://purl.org/okn/frink/kg/digcfdekg/node/trait/d46359db9b043a3282e8,CT visual scoring; emphysema paraseptal,4
https://purl.org/okn/frink/kg/digcfdekg/node/trait/d47028a98f7a059beb94,Longevity (age >99th survival percentile),10
https://purl.org/okn/frink/kg/digcfdekg/node/trait/d554ba82a57d2cfd451f,hair colour measurement,3
https://purl.org/okn/frink/kg/digcfdekg/node/trait/d560f695375796ad245a,blood cobalt measurement,1
https://purl.org/okn/frink/kg/digcfdekg/node/trait/d563ddcff8c6d0eb4dab,lung adenocarcinoma,1
https://purl.org/okn/frink/kg/digcfdekg/node/trait/d5aff9bb0a99ace86281,Dietary fat intake adj BMI,4
https://purl.org/okn/frink/kg/digcfdekg/node/trait/d616164c9fa5202c7b27,Short-axis pulmonary artery strain (cm),2
https://purl.org/okn/frink/kg/digcfdekg/node/trait/d61690ba1df2ea382561,Non-HDL cholesterol,12
https://purl.org/okn/frink/kg/digcfdekg/node/trait/d69f5aa6b457008f66ee,Non-ischemic heart failure,1
