model_entrez,model_symbol,human_entrez,human_symbol,species
74054,4931406B18Rik,6614,SIGLEC1,mouse
20613,Snai1,6615,SNAI1,mouse
20614,Snap25,6616,SNAP25,mouse
75627,Snapc1,6617,SNAPC1,mouse
102209,Snapc2,6618,SNAPC2,mouse
77634,Snapc3,6619,SNAPC3,mouse
224630,Bnip1,662,BNIP1,mouse
104069,Sncb,6620,SNCB,mouse
227644,Snapc4,6621,SNAPC4,mouse
20617,Snca,6622,SNCA,mouse
20618,Sncg,6623,SNCG,mouse
14086,Fscn1,6624,FSCN1,mouse
20637,Snrnp70,6625,SNRNP70,mouse
53607,Snrpa,6626,SNRPA,mouse
68981,Snrpa1,6627,SNRPA1,mouse
20638,Snrpb,6628,SNRPB,mouse
20639,Snrpb2,6629,SNRPB2,mouse
12175,Bnip2,663,BNIP2,mouse
20630,Snrpc,6631,SNRPC,mouse
20641,Snrpd1,6632,SNRPD1,mouse
107686,Snrpd2,6633,SNRPD2,mouse
67332,Snrpd3,6634,SNRPD3,mouse
20643,Snrpe,6635,SNRPE,mouse
69878,Snrpf,6636,SNRPF,mouse
68011,Snrpg,6637,SNRPG,mouse
20646,Snrpn,6638,SNRPN,mouse
12176,Bnip3,664,BNIP3,mouse
20648,Snta1,6640,SNTA1,mouse
20649,Sntb1,6641,SNTB1,mouse
56440,Snx1,6642,SNX1,mouse
67804,Snx2,6643,SNX2,mouse
20650,Sntb2,6645,SNTB2,mouse
20652,Soat1,6646,SOAT1,mouse
723901,Mir542,664617,MIR542,mouse
20655,Sod1,6647,SOD1,mouse
20656,Sod2,6648,SOD2,mouse
20657,Sod3,6649,SOD3,mouse
12177,Bnip3l,665,BNIP3L,mouse
50817,Capn15,6650,CAPN15,mouse
20658,Son,6651,SON,mouse
20322,Sord,6652,SORD,mouse
20660,Sorl1,6653,SORL1,mouse
20662,Sos1,6654,SOS1,mouse
20663,Sos2,6655,SOS2,mouse
20664,Sox1,6656,SOX1,mouse
20674,Sox2,6657,SOX2,mouse
20675,Sox3,6658,SOX3,mouse
20677,Sox4,6659,SOX4,mouse
51800,Bok,666,BOK,mouse
20678,Sox5,6660,SOX5,mouse
20682,Sox9,6662,SOX9,mouse
20665,Sox10,6663,SOX10,mouse
20666,Sox11,6664,SOX11,mouse
20670,Sox15,6665,SOX15,mouse
20667,Sox12,6666,SOX12,mouse
20683,Sp1,6667,SP1,mouse
78912,Sp2,6668,SP2,mouse
13518,Dst,667,DST,mouse
20687,Sp3,6670,SP3,mouse
20688,Sp4,6671,SP4,mouse
114564,Csprs,6672,SP100,mouse
20684,Sp100,6672,SP100,mouse
671917,LOC671917,6672,SP100,mouse
26942,Spag1,6674,SPAG1,mouse
107652,Uap1,6675,UAP1,mouse
245865,Spag4,6676,SPAG4,mouse
20690,Spam1,6677,SPAM1,mouse
74468,Hyal5,6677,SPAM1,mouse
20692,Sparc,6678,SPARC,mouse
26927,Foxl2,668,FOXL2,mouse
50850,Spast,6683,SPAST,mouse
234847,Spg7,6687,SPG7|LOC101930112,mouse
20375,Spi1,6688,SPI1,mouse
272382,Spib,6689,SPIB,mouse
12183,Bpgm,669,BPGM,mouse
20730,Spink1,6690,SPINK1,mouse
69982,Spink2,6691,SPINK2,mouse
20732,Spint1,6692,SPINT1,mouse
20737,Spn,6693,SPN,mouse
75396,Spp2,6694,SPP2,mouse
20745,Spock1,6695,SPOCK1,mouse
20750,Spp1,6696,SPP1,mouse
20751,Spr,6697,SPR,mouse
20753,Sprr1a,6698,SPRR1A,mouse
20754,Sprr1b,6699,SPRR1B,mouse
68021,Bphl,670,BPHL,mouse
20763,Sprr2i,6700,SPRR2A,mouse
20758,Sprr2d,6700,SPRR2A,mouse
20759,Sprr2e,6700,SPRR2A,mouse
20763,Sprr2i,6701,SPRR2B,mouse
20758,Sprr2d,6701,SPRR2B,mouse
20759,Sprr2e,6701,SPRR2B,mouse
20763,Sprr2i,6703,SPRR2D,mouse
20758,Sprr2d,6703,SPRR2D,mouse
20759,Sprr2e,6703,SPRR2D,mouse
20758,Sprr2d,6704,SPRR2E,mouse
20763,Sprr2i,6704,SPRR2E,mouse
20759,Sprr2e,6704,SPRR2E,mouse
20758,Sprr2d,6705,SPRR2F,mouse
20763,Sprr2i,6705,SPRR2F,mouse
20759,Sprr2e,6705,SPRR2F,mouse
20763,Sprr2i,6706,SPRR2G,mouse
20758,Sprr2d,6706,SPRR2G,mouse
20759,Sprr2e,6706,SPRR2G,mouse
20766,Sprr3,6707,SPRR3,mouse
20739,Spta1,6708,SPTA1,mouse
20740,Sptan1,6709,SPTAN1,mouse
329547,Bpi,671,BPI,mouse
20741,Sptb,6710,SPTB,mouse
20742,Sptbn1,6711,SPTBN1,mouse
20743,Sptbn2,6712,SPTBN2,mouse
20775,Sqle,6713,SQLE,mouse
20779,Src,6714,SRC,mouse
78925,Srd5a1,6715,SRD5A1,mouse
94224,Srd5a2,6716,SRD5A2,mouse
109552,Sri,6717,SRI,mouse
208665,Akr1d1,6718,AKR1D1,mouse
12189,Brca1,672,BRCA1,mouse
20787,Srebf1,6720,SREBF1,mouse
20788,Srebf2,6721,SREBF2,mouse
20807,Srf,6722,SRF,mouse
20810,Srm,6723,SRM,mouse
20811,Srms,6725,SRMS,mouse
27058,Srp9,6726,SRP9,mouse
20813,Srp14,6727,SRP14,mouse
66384,Srp19,6728,SRP19,mouse
100101806,Srp54c,6729,SRP54,mouse
24067,Srp54a,6729,SRP54,mouse
665155,Srp54b,6729,SRP54,mouse
109880,Braf,673,BRAF,mouse
217337,Srp68,6730,SRP68,mouse
66661,Srp72,6731,SRP72,mouse
20815,Srpk1,6732,SRPK1,mouse
20817,Srpk2,6733,SRPK2,mouse
67398,Srpr,6734,SRPRA,mouse
21674,Sry,6736,SRY,mouse
20821,Trim21,6737,TRIM21,mouse
20822,Ro60,6738,RO60,mouse
20823,Ssb,6741,SSB,mouse
381760,Ssbp1,6742,SSBP1,mouse
70599,Itprid2,6744,ITPRID2,mouse
107513,Ssr1,6745,SSR1,mouse
66256,Ssr2,6746,SSR2,mouse
67437,Ssr3,6747,SSR3,mouse
20832,Ssr4,6748,SSR4,mouse
20833,Ssrp1,6749,SSRP1,mouse
12190,Brca2,675,BRCA2,mouse
20604,Sst,6750,SST,mouse
20605,Sstr1,6751,SSTR1,mouse
20606,Sstr2,6752,SSTR2,mouse
20607,Sstr3,6753,SSTR3,mouse
20608,Sstr4,6754,SSTR4,mouse
20609,Sstr5,6755,SSTR5,mouse
387131,Ssxb9,6756,SSX1,mouse
546263,Gm14459,6756,SSX1,mouse
385312,Ssxb10,6756,SSX1,mouse
382206,Ssx9,6756,SSX1,mouse
67985,Ssxb1,6756,SSX1,mouse
668976,Ssxb6,6756,SSX1,mouse
387131,Ssxb9,6758,SSX5,mouse
382206,Ssx9,6758,SSX5,mouse
546263,Gm14459,6758,SSX5,mouse
385312,Ssxb10,6758,SSX5,mouse
668976,Ssxb6,6758,SSX5,mouse
67985,Ssxb1,6758,SSX5,mouse
114642,Brdt,676,BRDT,mouse
268996,Ss18,6760,SS18,mouse
76954,Denn2b,6764,DENND2B,mouse
70356,St13,6767,ST13,mouse
19143,St14,6768,ST14,mouse
20840,Stac,6769,STAC,mouse
12192,Zfp36l1,677,ZFP36L1,mouse
20845,Star,6770,STAR,mouse
20846,Stat1,6772,STAT1,mouse
20847,Stat2,6773,STAT2,mouse
20848,Stat3,6774,STAT3,mouse
20849,Stat4,6775,STAT4,mouse
20850,Stat5a,6776,STAT5A,mouse
20851,Stat5b,6777,STAT5B,mouse
115488238,Gm24507,677765,SCARNA18,mouse
115485866,Gm25913,677769,SCARNA17|SNHG22,mouse
100217416,Snora2b,677794,SNORA2B,mouse
20852,Stat6,6778,STAT6,mouse
115489055,Gm24336,677800,SNORA12,mouse
115487043,Gm26397,677801,SNORA14A,mouse
115490273,Gm23245,677807,SNORA22,mouse
100379145,Snora23,677808,SNORA23,mouse
115485822,Gm22786,677810,SNORA26,mouse
100313943,Snora26,677810,SNORA26,mouse
100316932,Snora28,677811,SNORA28,mouse
100217442,Snora30,677813,SNORA30,mouse
100217417,Snora34,677815,SNORA2C,mouse
115488838,Gm23442,677820,SNORA38,mouse
100217418,Snora44,677825,SNORA44,mouse
115485611,Gm24888,677826,SNORA3B,mouse
115487044,Gm26493,677827,SNORA46,mouse
100217450,Snora47,677828,SNORA47,mouse
115490290,Gm26079,677829,SNORA49,mouse
115487534,Gm24119,677832,SNORA53,mouse
115486827,Gm23297,677833,SNORA54,mouse
115489591,Gm25129,677837,SNORA60,mouse
115488712,Gm25777,677843,SNORA77,mouse
115487536,Gm24241,677845,SNORA79,mouse
12193,Zfp36l2,678,ZFP36L2,mouse
20853,Stau1,6780,STAU1,mouse
20855,Stc1,6781,STC1,mouse
110920,Hspa13,6782,HSPA13,mouse
20860,Sult1e1,6783,SULT1E1,mouse
83603,Elovl4,6785,ELOVL4,mouse
20866,Stim1,6786,STIM1,mouse
23955,Nek4,6787,NEK4,mouse
56274,Stk3,6788,STK3,mouse
58231,Stk4,6789,STK4,mouse
20878,Aurka,6790,AURKA,mouse
382253,Cdkl5,6792,CDKL5,mouse
20868,Stk10,6793,STK10,mouse
20869,Stk11,6794,STK11,mouse
20871,Aurkc,6795,AURKC,mouse
20887,Sult1a1,6799,SULT1A2,mouse
57429,Sult5a1,6799,SULT1A2,mouse
12209,Brs3,680,BRS3,mouse
268980,Strn,6801,STRN,mouse
20907,Stx1a,6804,STX1A,mouse
20908,Stx3,6809,STX3,mouse
20909,Stx4a,6810,STX4,mouse
56389,Stx5a,6811,STX5,mouse
20910,Stxbp1,6812,STXBP1,mouse
20911,Stxbp2,6813,STXBP2,mouse
20912,Stxbp3,6814,STXBP3,mouse
100040244,Styx-ps,6815,STYX,mouse
56291,Styx,6815,STYX,mouse
20887,Sult1a1,6817,SULT1A1,mouse
57429,Sult5a1,6817,SULT1A1,mouse
20887,Sult1a1,6818,SULT1A3,mouse
57429,Sult5a1,6818,SULT1A3,mouse
69083,Sult1c2,6819,SULT1C2,mouse
12215,Bsg,682,BSG,mouse
54200,Sult2b1|Gm5897,6820,SULT2B1,mouse
211389,Suox,6821,SUOX,mouse
100043194,Sult2a2,6822,SULT2A1,mouse
20859,Sult2a1,6822,SULT2A1,mouse
638251,Sult2a7,6822,SULT2A1,mouse
629219,Sult2a6,6822,SULT2A1,mouse
434264,Sult2a5,6822,SULT2A1,mouse
434121,Sult2a4,6822,SULT2A1,mouse
629203,Sult2a3,6822,SULT2A1,mouse
76971,Sult2a8,6822,SULT2A1,mouse
20922,Supt4a,6827,SUPT4H1,mouse
20924,Supt5,6829,SUPT5H,mouse
12182,Bst1,683,BST1,mouse
20926,Supt6,6830,SUPT6H,mouse
338359,Supv3l1,6832,SUPV3L1,mouse
20927,Abcc8,6833,ABCC8,mouse
20930,Surf1,6834,SURF1,mouse
20931,Surf2,6835,SURF2,mouse
20932,Surf4,6836,SURF4,mouse
20933,Med22,6837,MED22,mouse
20935,Surf6,6838,SURF6,mouse
20937,Suv39h1,6839,SUV39H1,mouse
69550,Bst2,684,BST2,mouse
225115,Svil,6840,SVIL,mouse
22317,Vamp1|E130112N10Rik,6843,VAMP1,mouse
22318,Vamp2,6844,VAMP2,mouse
20955,Vamp7,6845,VAMP7,mouse
16963,Xcl1,6846,XCL2,mouse
20957,Sycp1,6847,SYCP1,mouse
12223,Btc,685,BTC,mouse
20963,Syk,6850,SYK,mouse
20964,Syn1,6853,SYN1,mouse
20965,Syn2,6854,SYN2,mouse
20977,Syp,6855,SYP,mouse
19027,Sypl,6856,SYPL1,mouse
20979,Syt1,6857,SYT1,mouse
26363,Btd,686,BTD,mouse
20983,Syt4,6860,SYT4,mouse
53420,Syt5,6861,SYT5,mouse
20997,T,6862,TBXT,mouse
21333,Tac1,6863,TAC1,mouse
21337,Tacr2,6865,TACR2,mouse
21334,Tac2,6866,TAC3,mouse
320165,Tacc1,6867,TACC1,mouse
11491,Adam17,6868,ADAM17,mouse
21336,Tacr1,6869,TACR1,mouse
16601,Klf9,687,KLF9,mouse
21338,Tacr3,6870,TACR3,mouse
217031,Tada2a,6871,TADA2A,mouse
270627,Taf1,6872,TAF1,mouse
319944,Taf2,6873,TAF2,mouse
228980,Taf4,6874,TAF4,mouse
72504,Taf4b,6875,TAF4B,mouse
21345,Tagln,6876,TAGLN,mouse
226182,Taf5,6877,TAF5,mouse
21343,Taf6,6878,TAF6,mouse
24074,Taf7,6879,TAF7,mouse
12224,Klf5,688,KLF5,mouse
108143,Taf9|Ak6,6880,TAF9,mouse
102216272,Taf9|Ak6,6880,TAF9,mouse
24075,Taf10,6881,TAF10,mouse
68776,Taf11,6882,TAF11,mouse
66464,Taf12,6883,TAF12,mouse
99730,Taf13,6884,TAF13,mouse
26409,Map3k7,6885,MAP3K7,mouse
21349,Tal1,6886,TAL1,mouse
21350,Tal2,6887,TAL2,mouse
21351,Taldo1,6888,TALDO1,mouse
218490,Btf3,689,BTF3,mouse
21354,Tap1,6890,TAP1,mouse
21355,Tap2,6891,TAP2,mouse
21356,Tapbp,6892,TAPBP,mouse
212728,Tarbp1,6894,TARBP1,mouse
21357,Tarbp2,6895,TARBP2,mouse
110960,Tars,6897,TARS1,mouse
234724,Tat,6898,TAT,mouse
21380,Tbx1,6899,TBX1,mouse
21367,Cntn2,6900,CNTN2,mouse
66826,Tafazzin,6901,TAFAZZIN,mouse
21371,Tbca,6902,TBCA,mouse
72726,Tbcc,6903,TBCC,mouse
108903,Tbcd,6904,TBCD,mouse
70430,Tbce,6905,TBCE,mouse
331535,Serpina7,6906,SERPINA7,mouse
21372,Tbl1x,6907,TBL1X,mouse
21374,Tbp,6908,TBP,mouse
21385,Tbx2,6909,TBX2,mouse
21388,Tbx5,6910,TBX5,mouse
21389,Tbx6,6911,TBX6,mouse
21384,Tbx15,6913,TBX15,mouse
21390,Tbxa2r,6915,TBXA2R,mouse
21391,Tbxas1,6916,TBXAS1,mouse
21399,Tcea1,6917,TCEA1,mouse
21400,Tcea2,6919,TCEA2,mouse
21401,Tcea3,6920,TCEA3,mouse
100313519,Snord17,692086,SNORD17,mouse
100039672,Msmp,692094,MSMP,mouse
67923,Eloc,6921,ELOC,mouse
100217458,Snord67,692108,SNORD67,mouse
115487307,Gm24289,692149,SCARNA14,mouse
118027464,Snora57,692158,SNORA57,mouse
115486847,Gm23262,692223,SNORD97,mouse
100216537,Snord104,692227,SNORD104,mouse
115488831,Gm25128,692233,SNORD117,mouse
217066,Elobl,6923,ELOB,mouse
67673,Elob,6923,ELOB,mouse
235036,Ppan,692312,PPAN-P2RY11,mouse
27224,Eloa,6924,ELOA,mouse
21413,Tcf4,6925,TCF4,mouse
21386,Tbx3,6926,TBX3,mouse
21405,Hnf1a,6927,HNF1A,mouse
21410,Hnf1b,6928,HNF1B,mouse
21423,Tcf3,6929,TCF3,mouse
751544,Mir532,693124,MIR532,mouse
21414,Tcf7,6932,TCF7,mouse
751557,Mir615,693200,MIR615,mouse
21416,Tcf7l2,6934,TCF7L2,mouse
21417,Zeb1,6935,ZEB1,mouse
330361,Gcfc2,6936,GCFC2,mouse
21406,Tcf12,6938,TCF12,mouse
21407,Tcf15,6939,TCF15,mouse
12226,Btg1,694,BTG1,mouse
21408,Zfp354a,6940,ZNF354A,mouse
106795,Tcf19,6941,TCF19,mouse
105590,Zfp957,6942,TCF20,mouse
21411,Tcf20,6942,TCF20,mouse
21412,Tcf21,6943,TCF21,mouse
21427,Vps72,6944,VPS72,mouse
21428,Mlx,6945,MLX,mouse
21452,Tcn2,6948,TCN2,mouse
21453,Tcof1,6949,TCOF1,mouse
12229,Btk,695,BTK,mouse
21454,Tcp1,6950,TCP1,mouse
21463,Tcp11,6954,TCP11,mouse
12231,Btn1a1,696,BTN1A1,mouse
100124685,Trbv20,6962,TRBV20OR9-2,mouse
107573,Trgc1,6967,TRGC2,mouse
107574,Trgc2,6967,TRGC2,mouse
107575,Trgc3,6967,TRGC2,mouse
107576,Trgc4,6967,TRGC2,mouse
21641,Trgv7,6973,TRGV1,mouse
21641,Trgv7,6974,TRGV2,mouse
21684,Tectb,6975,TECTB,mouse
21641,Trgv7,6976,TRGV3,mouse
21641,Trgv7,6977,TRGV4,mouse
21641,Trgv7,6978,TRGV5,mouse
21641,Trgv7,6982,TRGV8,mouse
21639,Trgv5,6983,TRGV9,mouse
102791,Tcta,6988,TCTA,mouse
12235,Bub1,699,BUB1,mouse
67117,Dynlt3,6990,DYNLT3,mouse
100041639,Dynlt2a2,6991,DYNLT2,mouse
100041586,Dynlt2a3,6991,DYNLT2,mouse
21647,Dynlt2a1,6991,DYNLT2,mouse
76497,Ppp1r11,6992,PPP1R11,mouse
100040531,Dynlt1f,6993,DYNLT1,mouse
100040563,Dynlt1c,6993,DYNLT1,mouse
100310872,Dynlt1a,6993,DYNLT1,mouse
21648,Dynlt1b,6993,DYNLT1,mouse
21665,Tdg,6996,TDG,mouse
21667,Tdgf1,6997,TDGF1,mouse
21667,Tdgf1,6998,TDGF1P3,mouse
56720,Tdo2,6999,TDO2,mouse
11464,Actc1,70,ACTC1,mouse
21672,Prdx2,7001,PRDX2,mouse
21676,Tead1,7003,TEAD1,mouse
21679,Tead4,7004,TEAD4,mouse
21678,Tead3,7005,TEAD3,mouse
21682,Tec,7006,TEC,mouse
21683,Tecta,7007,TECTA|TBCEL-TECTA,mouse
21685,Tef,7008,TEF,mouse
110213,Tmbim6,7009,TMBIM6,mouse
12236,Bub1b,701,BUB1B,mouse
21687,Tek,7010,TEK,mouse
21745,Tep1,7011,TEP1,mouse
21749,Terf1,7013,TERF1,mouse
21750,Terf2,7014,TERF2,mouse
21752,Tert,7015,TERT,mouse
21754,Tesk1,7016,TESK1,mouse
22041,Trf,7018,TF,mouse
21780,Tfam,7019,TFAM,mouse
21418,Tfap2a,7020,TFAP2A,mouse
21419,Tfap2b,7021,TFAP2B,mouse
21420,Tfap2c,7022,TFAP2C,mouse
83383,Tfap4,7023,TFAP4,mouse
21422,Tfcp2,7024,TFCP2,mouse
13865,Nr2f1,7025,NR2F1,mouse
11819,Nr2f2,7026,NR2F2,mouse
21781,Tfdp1,7027,TFDP1,mouse
211586,Tfdp2,7029,TFDP2,mouse
209446,Tfe3,7030,TFE3,mouse
21784,Tff1,7031,TFF1,mouse
21785,Tff2,7032,TFF2,mouse
21786,Tff3,7033,TFF3,mouse
21788,Tfpi,7035,TFPI,mouse
50765,Tfr2,7036,TFR2,mouse
22042,Tfrc,7037,TFRC,mouse
21819,Tg,7038,TG,mouse
21802,Tgfa,7039,TGFA,mouse
21803,Tgfb1,7040,TGFB1,mouse
21804,Tgfb1i1,7041,TGFB1I1,mouse
21808,Tgfb2,7042,TGFB2,mouse
21809,Tgfb3,7043,TGFB3,mouse
13590,Lefty1,7044,LEFTY2,mouse
320202,Lefty2,7044,LEFTY2,mouse
21810,Tgfbi,7045,TGFBI,mouse
21812,Tgfbr1,7046,TGFBR1,mouse
21813,Tgfbr2,7048,TGFBR2,mouse
21814,Tgfbr3,7049,TGFBR3,mouse
53414,Bysl,705,BYSL,mouse
21815,Tgif1,7050,TGIF1,mouse
21816,Tgm1,7051,TGM1,mouse
21817,Tgm2,7052,TGM2,mouse
21818,Tgm3,7053,TGM3,mouse
21823,Th,7054,TH,mouse
21824,Thbd,7056,THBD,mouse
21825,Thbs1,7057,THBS1,mouse
21826,Thbs2,7058,THBS2,mouse
21827,Thbs3,7059,THBS3,mouse
12257,Tspo,706,TSPO,mouse
21828,Thbs4,7060,THBS4,mouse
99681,Tchh,7062,TCHH,mouse
50492,Thop1,7064,THOP1,mouse
21832,Thpo,7066,THPO,mouse
21833,Thra,7067,THRA,mouse
21834,Thrb,7068,THRB,mouse
21835,Thrsp,7069,THRSP,mouse
21838,Thy1,7070,THY1,mouse
21847,Klf10,7071,KLF10,mouse
21841,Tia1,7072,TIA1,mouse
21843,Tial1,7073,TIAL1,mouse
21844,Tiam1,7074,TIAM1,mouse
21846,Tie1,7075,TIE1,mouse
21857,Timp1,7076,TIMP1,mouse
21858,Timp2,7077,TIMP2,mouse
21859,Timp3,7078,TIMP3,mouse
110595,Timp4,7079,TIMP4,mouse
12261,C1qbp,708,C1QBP,mouse
21869,Nkx2-1,7080,NKX2-1,mouse
21872,Tjp1,7082,TJP1,mouse
21877,Tk1,7083,TK1,mouse
57813,Tk2,7084,TK2,mouse
21881,Tkt,7086,TKT,mouse
15898,Icam5,7087,ICAM5,mouse
21885,Tle1,7088,TLE1,mouse
21886,Tle2,7089,TLE2,mouse
21887,Tle3,7090,TLE3,mouse
21888,Tle4,7091,TLE4,mouse
21892,Tll1,7092,TLL1,mouse
24087,Tll2,7093,TLL2,mouse
21894,Tln1,7094,TLN1,mouse
69276,Sec62,7095,SEC62,mouse
21897,Tlr1,7096,TLR1,mouse
24088,Tlr2,7097,TLR2,mouse
142980,Tlr3,7098,TLR3,mouse
21898,Tlr4,7099,TLR4,mouse
11465,Actg1,71,ACTG1,mouse
12258,Serping1,710,SERPING1,mouse
53791,Tlr5,7100,TLR5,mouse
21907,Nr2e1,7101,NR2E1,mouse
21912,Tspan7,7102,TSPAN7,mouse
216350,Tspan8,7103,TSPAN8,mouse
229302,Tm4sf4,7104,TM4SF4,mouse
56496,Tspan6,7105,TSPAN6,mouse
64540,Tspan4,7106,TSPAN4,mouse
83924,Gpr137b,7107,GPR137B,mouse
73166,Tm7sf2,7108,TM7SF2,mouse
216131,Trappc10,7109,TRAPPC10,mouse
232286,Tmf1,7110,TMF1,mouse
21916,Tmod1,7111,TMOD1,mouse
21917,Tmpo,7112,TMPO,mouse
50528,Tmprss2,7113,TMPRSS2,mouse
19241,Tmsb4x,7114,TMSB4X,mouse
12259,C1qa,712,C1QA,mouse
12741,Cldn5,7122,CLDN5,mouse
21922,Clec3b,7123,CLEC3B,mouse
21926,Tnf,7124,TNF,mouse
21925,Tnnc2,7125,TNNC2,mouse
21927,Tnfaip1,7126,TNFAIP1,mouse
21928,Tnfaip2,7127,TNFAIP2,mouse
21929,Tnfaip3,7128,TNFAIP3,mouse
12260,C1qb,713,C1QB,mouse
21930,Tnfaip6,7130,TNFAIP6,mouse
21937,Tnfrsf1a,7132,TNFRSF1A,mouse
21938,Tnfrsf1b,7133,TNFRSF1B,mouse
21924,Tnnc1,7134,TNNC1,mouse
21952,Tnni1,7135,TNNI1,mouse
21953,Tnni2,7136,TNNI2,mouse
21954,Tnni3,7137,TNNI3,mouse
21955,Tnnt1,7138,TNNT1,mouse
21956,Tnnt2,7139,TNNT2,mouse
12262,C1qc,714,C1QC,mouse
21957,Tnnt3,7140,TNNT3,mouse
21958,Tnp1,7141,TNP1,mouse
21959,Tnp2,7142,TNP2,mouse
21960,Tnr,7143,TNR,mouse
21961,Tns1,7145,TNS1,mouse
81877,Tnxb,7148,TNXB,mouse
50909,C1ra,715,C1R,mouse
667277,C1rb,715,C1R,mouse
21969,Top1,7150,TOP1,mouse
21973,Top2a,7153,TOP2A,mouse
21974,Top2b,7155,TOP2B,mouse
21975,Top3a,7156,TOP3A,mouse
22059,Trp53,7157,TP53,mouse
27223,Trp53bp1,7158,TP53BP1,mouse
209456,Trp53bp2,7159,TP53BP2,mouse
317677,C1s2,716,C1S,mouse
50908,C1s1,716,C1S,mouse
22062,Trp73,7161,TP73,mouse
21983,Tpbg,7162,TPBG,mouse
21985,Tpd52,7163,TPD52,mouse
21987,Tpd52l1,7164,TPD52L1,mouse
66314,Tpd52l2,7165,TPD52L2,mouse
21990,Tph1,7166,TPH1,mouse
21991,Tpi1,7167,TPI1,mouse
22003,Tpm1,7168,TPM1,mouse
22004,Tpm2,7169,TPM2,mouse
12263,C2,717,C2,mouse
59069,Tpm3,7170,TPM3,mouse
621054,Tpm3-rs7,7170,TPM3,mouse
326618,Tpm4,7171,TPM4,mouse
22017,Tpmt,7172,TPMT,mouse
22018,Tpo,7173,TPO,mouse
22019,Tpp2,7174,TPP2,mouse
108989,Tpr,7175,TPR,mouse
100503895,Tpsab1,7177,TPSAB1,mouse
17229,Tpsb2,7177,TPSAB1,mouse
22070,Tpt1,7178,TPT1,mouse
12266,C3,718,C3,mouse
22024,Crisp2,7180,CRISP2,mouse
22025,Nr2c1,7181,NR2C1,mouse
22026,Nr2c2,7182,NR2C2,mouse
22027,Hsp90b1,7184,HSP90B1,mouse
22029,Traf1,7185,TRAF1,mouse
22030,Traf2,7186,TRAF2,mouse
22031,Traf3,7187,TRAF3,mouse
22033,Traf5,7188,TRAF5,mouse
22034,Traf6,7189,TRAF6,mouse
12267,C3ar1,719,C3AR1,mouse
22027,Hsp90b1,7190,HSP90B2P,mouse
11468,Actg2,72,ACTG2,mouse
12268,C4b,720,C4A|LOC110384692,mouse
625018,C4a,720,C4A|LOC110384692,mouse
22044,Trh,7200,TRH,mouse
22045,Trhr,7201,TRHR,mouse
12462,Cct3,7203,CCT3,mouse
223435,Trio,7204,TRIO,mouse
22051,Trip6,7205,TRIP6,mouse
12268,C4b,721,C4B,mouse
625018,C4a,721,C4B,mouse
56191,Tro,7216,TRO,mouse
12269,C4bp,722,C4BPA,mouse
22789,Zp3r,722,C4BPA,mouse
22063,Trpc1,7220,TRPC1,mouse
22064,Trpc2,7221,TRPC2,mouse
22065,Trpc3,7222,TRPC3,mouse
22066,Trpc4,7223,TRPC4,mouse
22067,Trpc5,7224,TRPC5,mouse
22068,Trpc6,7225,TRPC6,mouse
28240,Trpm2,7226,TRPM2,mouse
83925,Trps1,7227,TRPS1,mouse
15267,H2ac18,723790,H2AC19,mouse
319192,H2ac19,723790,H2AC19,mouse
723976,Mir652,724022,MIR652,mouse
22099,Tsn,7247,TSN,mouse
64930,Tsc1,7248,TSC1,mouse
22084,Tsc2,7249,TSC2,mouse
22088,Tsg101,7251,TSG101,mouse
22094,Tshb,7252,TSHB,mouse
22095,Tshr,7253,TSHR,mouse
53424,Tsnax,7257,TSNAX,mouse
22110,Tspyl1,7259,TSPYL1,mouse
12337,Capn5,726,CAPN5,mouse
380752,Eipr1,7260,EIPR1,mouse
22113,Phlda2,7262,PHLDA2,mouse
22117,Tst,7263,TST,mouse
22122,Gfus,7264,GFUS,mouse
66827,Ttc1,7265,TTC1,mouse
56354,Dnajc7,7266,DNAJC7,mouse
22129,Ttc3,7267,TTC3,mouse
72354,Ttc4,7268,TTC4,mouse
15139,Hc,727,C5,mouse
98870,AI182371,727,C5,mouse
22130,Ttf1,7270,TTF1,mouse
22137,Ttk,7272,TTK,mouse
22138,Ttn,7273,TTN,mouse
50500,Ttpa,7274,TTPA,mouse
22141,Tub,7275,TUB,mouse
22139,Ttr,7276,TTR,mouse
100216530,Snord118,727676,SNORD118,mouse
22145,Tuba4a,7277,TUBA4A,mouse
22147,Tuba3b,7278,TUBA3C,mouse
22144,Tuba3a,7278,TUBA3C,mouse
68846,Rnf208,727800,RNF208,mouse
320522,Bhlha9,727857,BHLHA9,mouse
382245,Vcf2,727866,FAM156A|FAM156B,mouse
74180,Muc5b,727897,MUC5B,mouse
99412,Golga2,727909,GOLGA8Q|GOLGA8O,mouse
380712,Tlcd2,727910,TLCD2,mouse
408066,Cspg4b,727930,CSPG4BP,mouse
232313,Gxylt2,727936,GXYLT2,mouse
100135657,Rhox3e,727940,RHOXF2B,mouse
100135654,Rhox3c,727940,RHOXF2B,mouse
194738,Rhox11,727940,RHOXF2B,mouse
223658,Mroh1,727957,MROH1,mouse
12273,C5ar1,728,C5AR1,mouse
22151,Tubb2a,7280,TUBB2A,mouse
99412,Golga2,728047,GOLGA8Q|GOLGA8O,mouse
11752,Anxa8,728113,ANXA8L1,mouse
215627,Zbtb8b,728116,ZBTB8B,mouse
328250,Nutm2,728118,NUTM2A,mouse
