entity_type,entity,entity_id,biotype,relationship,sources,n_sources,evidence_types,best_score,score_type,tissue_celltype,confidence_tier,notes
altered_activity_program,5 genes up-regulated (liver),,,upregulated_in_T2D,gene-expression-atlas-okn,1,measured_activity_change,5,n_DE_genes(adj-p<0.05),liver (UBERON_0002107),T2 high,
genetic_variant,islet cis-eQTLs at HLA-F,,,variant_affects_expression_of_gene,pankgraph,1,statistical_association,31,n_eQTL_SNPs,pancreatic islet,T3 medium,islet cis-eQTL (not T2D-disease-anchored)
genetic_variant,islet cis-eQTLs at MTRF1L,,,variant_affects_expression_of_gene,pankgraph,1,statistical_association,27,n_eQTL_SNPs,pancreatic islet,T3 medium,islet cis-eQTL (not T2D-disease-anchored)
genetic_variant,islet cis-eQTLs at HLA-A,,,variant_affects_expression_of_gene,pankgraph,1,statistical_association,26,n_eQTL_SNPs,pancreatic islet,T3 medium,islet cis-eQTL (not T2D-disease-anchored)
genetic_variant,islet cis-eQTLs at POMZP3,,,variant_affects_expression_of_gene,pankgraph,1,statistical_association,26,n_eQTL_SNPs,pancreatic islet,T3 medium,islet cis-eQTL (not T2D-disease-anchored)
genetic_variant,islet cis-eQTLs at RRP7A,,,variant_affects_expression_of_gene,pankgraph,1,statistical_association,26,n_eQTL_SNPs,pancreatic islet,T3 medium,islet cis-eQTL (not T2D-disease-anchored)
genetic_variant,islet cis-eQTLs at FN3KRP,,,variant_affects_expression_of_gene,pankgraph,1,statistical_association,24,n_eQTL_SNPs,pancreatic islet,T3 medium,islet cis-eQTL (not T2D-disease-anchored)
genetic_variant,islet cis-eQTLs at HLA-B,,,variant_affects_expression_of_gene,pankgraph,1,statistical_association,24,n_eQTL_SNPs,pancreatic islet,T3 medium,islet cis-eQTL (not T2D-disease-anchored)
genetic_variant,islet cis-eQTLs at KLHL7-DT,,,variant_affects_expression_of_gene,pankgraph,1,statistical_association,23,n_eQTL_SNPs,pancreatic islet,T3 medium,islet cis-eQTL (not T2D-disease-anchored)
genetic_variant,islet cis-eQTLs at ZNF880,,,variant_affects_expression_of_gene,pankgraph,1,statistical_association,23,n_eQTL_SNPs,pancreatic islet,T3 medium,islet cis-eQTL (not T2D-disease-anchored)
genetic_variant,islet cis-eQTLs at DPYSL4,,,variant_affects_expression_of_gene,pankgraph,1,statistical_association,22,n_eQTL_SNPs,pancreatic islet,T3 medium,islet cis-eQTL (not T2D-disease-anchored)
genetic_variant,islet cis-eQTLs at ACHE,,,variant_affects_expression_of_gene,pankgraph,1,statistical_association,22,n_eQTL_SNPs,pancreatic islet,T3 medium,islet cis-eQTL (not T2D-disease-anchored)
genetic_variant,islet cis-eQTLs at NQO2,,,variant_affects_expression_of_gene,pankgraph,1,statistical_association,22,n_eQTL_SNPs,pancreatic islet,T3 medium,islet cis-eQTL (not T2D-disease-anchored)
genetic_variant,islet cis-eQTLs at NDUFV3,,,variant_affects_expression_of_gene,pankgraph,1,statistical_association,22,n_eQTL_SNPs,pancreatic islet,T3 medium,islet cis-eQTL (not T2D-disease-anchored)
genetic_variant,islet cis-eQTLs at NDUFAF1,,,variant_affects_expression_of_gene,pankgraph,1,statistical_association,22,n_eQTL_SNPs,pancreatic islet,T3 medium,islet cis-eQTL (not T2D-disease-anchored)
genetic_variant,islet cis-eQTLs at CCZ1,,,variant_affects_expression_of_gene,pankgraph,1,statistical_association,21,n_eQTL_SNPs,pancreatic islet,T3 medium,islet cis-eQTL (not T2D-disease-anchored)
genetic_variant,islet cis-eQTLs at TTC23,,,variant_affects_expression_of_gene,pankgraph,1,statistical_association,21,n_eQTL_SNPs,pancreatic islet,T3 medium,islet cis-eQTL (not T2D-disease-anchored)
genetic_variant,islet cis-eQTLs at GSTM3,,,variant_affects_expression_of_gene,pankgraph,1,statistical_association,20,n_eQTL_SNPs,pancreatic islet,T3 medium,islet cis-eQTL (not T2D-disease-anchored)
genetic_variant,islet cis-eQTLs at NAAA,,,variant_affects_expression_of_gene,pankgraph,1,statistical_association,20,n_eQTL_SNPs,pancreatic islet,T3 medium,islet cis-eQTL (not T2D-disease-anchored)
genetic_variant,islet cis-eQTLs at PSORS1C1,,,variant_affects_expression_of_gene,pankgraph,1,statistical_association,20,n_eQTL_SNPs,pancreatic islet,T3 medium,islet cis-eQTL (not T2D-disease-anchored)
genetic_variant,islet cis-eQTLs at UQCC6,,,variant_affects_expression_of_gene,pankgraph,1,statistical_association,20,n_eQTL_SNPs,pancreatic islet,T3 medium,islet cis-eQTL (not T2D-disease-anchored)
clinical_feature,Insulin resistance,,,has_phenotype,rdkg,1,curated_link,,,,T3 medium,
clinical_feature,Increased waist to hip ratio,,,has_phenotype,rdkg,1,curated_link,,,,T3 medium,
clinical_feature,Autosomal dominant inheritance,,,has_phenotype,rdkg,1,curated_link,,,,T3 medium,
clinical_feature,Late onset,,,has_phenotype,rdkg,1,curated_link,,,,T3 medium,
clinical_feature,Type II diabetes mellitus,,,has_phenotype,rdkg,1,curated_link,,,,T3 medium,
biomarker,27 curated T2D biomarker records,,,biomarker_for_T2D,biomarkerkg,1,curated_link,27,n_records,blood(1); blood plasma(4); blood serum(4); urine(6); cerebrospinal fluid(2); urinary bladder(1); body fluid(1); saliva/other(8),T3 medium,molecule labels not populated in release; specimens: blood/plasma/serum/urine/CSF
prevalence_geolocation,Mississippi,MS,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,14.17,pct_age_adjusted,"lat=32.7,lng=-89.7",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,Louisiana,LA,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,12.84,pct_age_adjusted,"lat=31.0,lng=-92.0",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,South Carolina,SC,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,12.80,pct_age_adjusted,"lat=33.9,lng=-80.9",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,Georgia,GA,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,12.65,pct_age_adjusted,"lat=32.6,lng=-83.4",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,New Mexico,NM,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,12.53,pct_age_adjusted,"lat=34.4,lng=-106.1",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,Alabama,AL,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,12.46,pct_age_adjusted,"lat=32.8,lng=-86.8",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,West Virginia,WV,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,12.37,pct_age_adjusted,"lat=38.6,lng=-80.7",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,Texas,TX,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,12.14,pct_age_adjusted,"lat=31.5,lng=-99.3",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,Arizona,AZ,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,12.02,pct_age_adjusted,"lat=34.3,lng=-111.7",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,Alaska,AK,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,11.98,pct_age_adjusted,"lat=64.0,lng=-152.0",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,Oklahoma,OK,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,11.71,pct_age_adjusted,"lat=35.6,lng=-97.5",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,Arkansas,AR,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,11.49,pct_age_adjusted,"lat=34.9,lng=-92.4",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,Tennessee,TN,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,11.40,pct_age_adjusted,"lat=35.9,lng=-86.4",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,North Carolina,NC,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,11.12,pct_age_adjusted,"lat=35.5,lng=-79.4",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,Kentucky,KY,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,10.75,pct_age_adjusted,"lat=37.5,lng=-85.3",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,Missouri,MO,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,10.39,pct_age_adjusted,"lat=38.4,lng=-92.5",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,Virginia,VA,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,10.30,pct_age_adjusted,"lat=37.5,lng=-78.9",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,Ohio,OH,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,10.25,pct_age_adjusted,"lat=40.3,lng=-82.8",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,California,CA,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,10.18,pct_age_adjusted,"lat=37.2,lng=-119.5",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,Indiana,IN,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,10.04,pct_age_adjusted,"lat=39.9,lng=-86.3",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,Delaware,DE,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,9.69,pct_age_adjusted,"lat=39.0,lng=-75.5",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,South Dakota,SD,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,9.59,pct_age_adjusted,"lat=44.4,lng=-100.2",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,Maryland,MD,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,9.54,pct_age_adjusted,"lat=39.0,lng=-76.8",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,Kansas,KS,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,9.52,pct_age_adjusted,"lat=38.5,lng=-98.4",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,Idaho,ID,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,9.46,pct_age_adjusted,"lat=44.4,lng=-114.6",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,Nevada,NV,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,9.40,pct_age_adjusted,"lat=39.3,lng=-116.6",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,District of Columbia,DC,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,9.20,pct_age_adjusted,"lat=38.9,lng=-77.0",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,Illinois,IL,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,9.08,pct_age_adjusted,"lat=40.0,lng=-89.2",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,Michigan,MI,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,8.99,pct_age_adjusted,"lat=44.3,lng=-85.4",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,Oregon,OR,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,8.90,pct_age_adjusted,"lat=43.9,lng=-120.6",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,New York,NY,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,8.83,pct_age_adjusted,"lat=42.9,lng=-75.5",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,Hawaii,HI,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,8.78,pct_age_adjusted,"lat=20.3,lng=-156.4",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,Utah,UT,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,8.78,pct_age_adjusted,"lat=39.3,lng=-111.7",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,Montana,MT,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,8.75,pct_age_adjusted,"lat=47.0,lng=-109.6",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,North Dakota,ND,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,8.69,pct_age_adjusted,"lat=47.4,lng=-100.5",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,Pennsylvania,PA,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,8.62,pct_age_adjusted,"lat=40.9,lng=-77.8",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,Washington,WA,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,8.58,pct_age_adjusted,"lat=47.4,lng=-120.5",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,Nebraska,NE,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,8.41,pct_age_adjusted,"lat=41.5,lng=-99.8",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,Maine,ME,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,8.32,pct_age_adjusted,"lat=45.4,lng=-69.2",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,Wyoming,WY,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,8.29,pct_age_adjusted,"lat=43.0,lng=-107.5",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,Minnesota,MN,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,8.23,pct_age_adjusted,"lat=46.3,lng=-94.3",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,Iowa,IA,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,8.21,pct_age_adjusted,"lat=42.0,lng=-93.5",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,New Jersey,NJ,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,8.10,pct_age_adjusted,"lat=40.1,lng=-74.7",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,Connecticut,CT,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,7.95,pct_age_adjusted,"lat=41.6,lng=-72.7",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,Rhode Island,RI,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,7.91,pct_age_adjusted,"lat=41.7,lng=-71.6",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,Wisconsin,WI,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,7.74,pct_age_adjusted,"lat=44.6,lng=-89.9",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,Colorado,CO,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,7.60,pct_age_adjusted,"lat=39.0,lng=-105.5",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,New Hampshire,NH,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,7.45,pct_age_adjusted,"lat=43.7,lng=-71.6",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,Vermont,VT,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,7.35,pct_age_adjusted,"lat=44.1,lng=-72.7",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
prevalence_geolocation,Massachusetts,MA,,age_adjusted_diabetes_prevalence,spoke-okn,1,epidemiological,7.26,pct_age_adjusted,"lat=42.3,lng=-71.8",T2 high,CDC PLACES; parent term diabetes mellitus (~90-95% T2D)
sdoh_correlation,adult obesity,,,correlates_with_county_diabetes_prevalence,spoke-okn,1,statistical_association,+0.739,pearson_r,,T2 high,County Health Rankings; n=3129 counties; ecological (county-level)
sdoh_correlation,adult smoking,,,correlates_with_county_diabetes_prevalence,spoke-okn,1,statistical_association,+0.621,pearson_r,,T2 high,County Health Rankings; n=3129 counties; ecological (county-level)
sdoh_correlation,broadband access,,,correlates_with_county_diabetes_prevalence,spoke-okn,1,statistical_association,-0.611,pearson_r,,T2 high,County Health Rankings; n=3129 counties; ecological (county-level)
sdoh_correlation,children in poverty,,,correlates_with_county_diabetes_prevalence,spoke-okn,1,statistical_association,+0.818,pearson_r,,T2 high,County Health Rankings; n=3129 counties; ecological (county-level)
sdoh_correlation,children in single-parent households,,,correlates_with_county_diabetes_prevalence,spoke-okn,1,statistical_association,+0.698,pearson_r,,T2 high,County Health Rankings; n=3129 counties; ecological (county-level)
sdoh_correlation,excessive drinking,,,correlates_with_county_diabetes_prevalence,spoke-okn,1,statistical_association,-0.630,pearson_r,,T4 low,"County Health Rankings; n=3129 counties; ecological (county-level) — SPURIOUS negative — ecological SES confounding: excessive drinking tracks affluence (education +0.48, life expectancy +0.48) and inversely tracks poverty/obesity; NOT protective"
sdoh_correlation,food environment index,,,correlates_with_county_diabetes_prevalence,spoke-okn,1,statistical_association,-0.636,pearson_r,,T2 high,County Health Rankings; n=3099 counties; ecological (county-level)
sdoh_correlation,food insecurity,,,correlates_with_county_diabetes_prevalence,spoke-okn,1,statistical_association,+0.742,pearson_r,,T2 high,County Health Rankings; n=3129 counties; ecological (county-level)
sdoh_correlation,high school completion,,,correlates_with_county_diabetes_prevalence,spoke-okn,1,statistical_association,-0.771,pearson_r,,T2 high,County Health Rankings; n=3129 counties; ecological (county-level)
sdoh_correlation,income inequality,,,correlates_with_county_diabetes_prevalence,spoke-okn,1,statistical_association,+0.532,pearson_r,,T2 high,County Health Rankings; n=3122 counties; ecological (county-level)
sdoh_correlation,insufficient sleep,,,correlates_with_county_diabetes_prevalence,spoke-okn,1,statistical_association,+0.755,pearson_r,,T2 high,County Health Rankings; n=3129 counties; ecological (county-level)
sdoh_correlation,life expectancy,,,correlates_with_county_diabetes_prevalence,spoke-okn,1,statistical_association,-0.652,pearson_r,,T2 high,County Health Rankings; n=3061 counties; ecological (county-level)
