assay	gene	mouse_symbol	human	human_symbol	human_taxonomy	osd	mouse_entrez	human_entrez
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/66945	Sdha	http://www.ncbi.nlm.nih.gov/gene/6389	SDHA	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	66945	6389
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/66948	Acad8	http://www.ncbi.nlm.nih.gov/gene/27034	ACAD8	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	66948	27034
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/66950	Pacc1	http://www.ncbi.nlm.nih.gov/gene/55248	PACC1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	66950	55248
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/66952	2310030G06Rik	http://www.ncbi.nlm.nih.gov/gene/91894	C11orf52	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	66952	91894
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/66960	Mindy3	http://www.ncbi.nlm.nih.gov/gene/80013	MINDY3	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	66960	80013
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/66962	Swsap1	http://www.ncbi.nlm.nih.gov/gene/126074	SWSAP1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	66962	126074
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/66967	Edem3	http://www.ncbi.nlm.nih.gov/gene/80267	EDEM3	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	66967	80267
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/66968	Plin5	http://www.ncbi.nlm.nih.gov/gene/440503	PLIN5	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	66968	440503
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/66973	Mrps18b	http://www.ncbi.nlm.nih.gov/gene/28973	MRPS18B	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	66973	28973
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/66978	Luc7l	http://www.ncbi.nlm.nih.gov/gene/55692	LUC7L	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	66978	55692
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/66979	Pole4	http://www.ncbi.nlm.nih.gov/gene/56655	POLE4	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	66979	56655
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/66989	Kctd20	http://www.ncbi.nlm.nih.gov/gene/222658	KCTD20	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	66989	222658
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/66990	Tmem134	http://www.ncbi.nlm.nih.gov/gene/80194	TMEM134	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	66990	80194
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/66993	Smarcd3	http://www.ncbi.nlm.nih.gov/gene/6604	SMARCD3	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	66993	6604
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/66997	Psmd12	http://www.ncbi.nlm.nih.gov/gene/5718	PSMD12	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	66997	5718
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67003	Uqcrc2	http://www.ncbi.nlm.nih.gov/gene/7385	UQCRC2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67003	7385
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67009	Ttc23	http://www.ncbi.nlm.nih.gov/gene/64927	TTC23	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67009	64927
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67010	Rbm7	http://www.ncbi.nlm.nih.gov/gene/10179	RBM7	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67010	10179
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67011	Mettl6	http://www.ncbi.nlm.nih.gov/gene/131965	METTL6	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67011	131965
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67014	Riox2	http://www.ncbi.nlm.nih.gov/gene/84864	RIOX2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67014	84864
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67016	Tbc1d2b	http://www.ncbi.nlm.nih.gov/gene/23102	TBC1D2B	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67016	23102
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67023	Use1	http://www.ncbi.nlm.nih.gov/gene/55850	USE1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67023	55850
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67027	Mkrn2	http://www.ncbi.nlm.nih.gov/gene/23609	MKRN2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67027	23609
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67030	Fancl	http://www.ncbi.nlm.nih.gov/gene/55120	FANCL	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67030	55120
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67040	Ddx17	http://www.ncbi.nlm.nih.gov/gene/10521	DDX17	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67040	10521
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67042	Ift27	http://www.ncbi.nlm.nih.gov/gene/11020	IFT27	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67042	11020
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67043	Syap1	http://www.ncbi.nlm.nih.gov/gene/94056	SYAP1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67043	94056
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67045	Riok2	http://www.ncbi.nlm.nih.gov/gene/55781	RIOK2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67045	55781
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67053	Rpp14|Htd2	http://www.ncbi.nlm.nih.gov/gene/109703458	HTD2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67053	109703458
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67053	Rpp14|Htd2	http://www.ncbi.nlm.nih.gov/gene/11102	RPP14	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67053	11102
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67064	Chmp1b	http://www.ncbi.nlm.nih.gov/gene/57132	CHMP1B	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67064	57132
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67065	Polr3d	http://www.ncbi.nlm.nih.gov/gene/661	POLR3D	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67065	661
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67067	Romo1	http://www.ncbi.nlm.nih.gov/gene/140823	ROMO1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67067	140823
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67068	Dynlrb1	http://www.ncbi.nlm.nih.gov/gene/83658	DYNLRB1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67068	83658
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67074	Mon2	http://www.ncbi.nlm.nih.gov/gene/23041	MON2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67074	23041
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67089	Psmc6	http://www.ncbi.nlm.nih.gov/gene/5706	PSMC6	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67089	5706
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67092	Gatm	http://www.ncbi.nlm.nih.gov/gene/2628	GATM	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67092	2628
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67095	Trak1	http://www.ncbi.nlm.nih.gov/gene/22906	TRAK1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67095	22906
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67096	Mmachc	http://www.ncbi.nlm.nih.gov/gene/25974	MMACHC	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67096	25974
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67101	2310039H08Rik	http://www.ncbi.nlm.nih.gov/gene/441150	C6orf226	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67101	441150
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67102	D16Ertd472e	http://www.ncbi.nlm.nih.gov/gene/54149	C21orf91	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67102	54149
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67109	Zfp787	http://www.ncbi.nlm.nih.gov/gene/126208	ZNF787	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67109	126208
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67116	Cuedc2	http://www.ncbi.nlm.nih.gov/gene/79004	CUEDC2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67116	79004
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67118	Bfar	http://www.ncbi.nlm.nih.gov/gene/51283	BFAR	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67118	51283
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67123	Ubap1	http://www.ncbi.nlm.nih.gov/gene/51271	UBAP1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67123	51271
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67125	Tspan31	http://www.ncbi.nlm.nih.gov/gene/6302	TSPAN31	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67125	6302
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67128	Ube2g1	http://www.ncbi.nlm.nih.gov/gene/7326	UBE2G1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67128	7326
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67130	Ndufa6	http://www.ncbi.nlm.nih.gov/gene/4700	NDUFA6	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67130	4700
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67134	Nop56	http://www.ncbi.nlm.nih.gov/gene/10528	NOP56	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67134	10528
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67144	Lrrc40	http://www.ncbi.nlm.nih.gov/gene/55631	LRRC40	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67144	55631
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67151	Psmd9	http://www.ncbi.nlm.nih.gov/gene/5715	PSMD9	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67151	5715
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67154	Mtdh	http://www.ncbi.nlm.nih.gov/gene/92140	MTDH	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67154	92140
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67157	Cfap418	http://www.ncbi.nlm.nih.gov/gene/157657	CFAP418	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67157	157657
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67158	Sft2d3	http://www.ncbi.nlm.nih.gov/gene/84826	SFT2D3	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67158	84826
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67166	Arl8b	http://www.ncbi.nlm.nih.gov/gene/55207	ARL8B	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67166	55207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67171	Dram2	http://www.ncbi.nlm.nih.gov/gene/128338	DRAM2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67171	128338
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67180	Yipf5	http://www.ncbi.nlm.nih.gov/gene/81555	YIPF5	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67180	81555
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67181	Ctdnep1	http://www.ncbi.nlm.nih.gov/gene/23399	CTDNEP1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67181	23399
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67186	Rplp2	http://www.ncbi.nlm.nih.gov/gene/6181	RPLP2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67186	6181
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67197	Zcrb1	http://www.ncbi.nlm.nih.gov/gene/85437	ZCRB1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67197	85437
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67204	Eif2s2	http://www.ncbi.nlm.nih.gov/gene/8894	EIF2S2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67204	8894
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67207	Lsm1	http://www.ncbi.nlm.nih.gov/gene/27257	LSM1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67207	27257
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67210	Gatad1	http://www.ncbi.nlm.nih.gov/gene/57798	GATAD1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67210	57798
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67212	Mrpl55	http://www.ncbi.nlm.nih.gov/gene/128308	MRPL55	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67212	128308
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67217	L3hypdh	http://www.ncbi.nlm.nih.gov/gene/112849	L3HYPDH	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67217	112849
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67222	Srfbp1	http://www.ncbi.nlm.nih.gov/gene/153443	SRFBP1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67222	153443
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67223	Rrp15	http://www.ncbi.nlm.nih.gov/gene/51018	RRP15	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67223	51018
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67225	Rnpc3	http://www.ncbi.nlm.nih.gov/gene/55599	RNPC3	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67225	55599
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67228	Dph7	http://www.ncbi.nlm.nih.gov/gene/92715	DPH7	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67228	92715
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67229	Prpf18	http://www.ncbi.nlm.nih.gov/gene/8559	PRPF18	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67229	8559
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67239	Rpf2	http://www.ncbi.nlm.nih.gov/gene/84154	RPF2	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67239	84154
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67268	Myl12a	http://www.ncbi.nlm.nih.gov/gene/10627	MYL12A	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67268	10627
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67269	Agtpbp1|A230056J06Rik	http://www.ncbi.nlm.nih.gov/gene/23287	AGTPBP1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67269	23287
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67273	Ndufa10	http://www.ncbi.nlm.nih.gov/gene/4705	NDUFA10	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67273	4705
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67282	Washc3	http://www.ncbi.nlm.nih.gov/gene/51019	WASHC3	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67282	51019
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67283	Slc25a19	http://www.ncbi.nlm.nih.gov/gene/60386	SLC25A19	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67283	60386
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67288	Srek1ip1	http://www.ncbi.nlm.nih.gov/gene/285672	SREK1IP1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67288	285672
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67292	Pigc	http://www.ncbi.nlm.nih.gov/gene/5279	PIGC	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67292	5279
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67300	Cltc	http://www.ncbi.nlm.nih.gov/gene/1213	CLTC	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67300	1213
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67302	Zc3h13	http://www.ncbi.nlm.nih.gov/gene/23091	ZC3H13	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67302	23091
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67305	Gpx7	http://www.ncbi.nlm.nih.gov/gene/2882	GPX7	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67305	2882
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67307	Pbld2	http://www.ncbi.nlm.nih.gov/gene/64081	PBLD	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67307	64081
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67308	Mrpl46	http://www.ncbi.nlm.nih.gov/gene/26589	MRPL46	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67308	26589
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67332	Snrpd3	http://www.ncbi.nlm.nih.gov/gene/6634	SNRPD3	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67332	6634
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67337	Cstf1	http://www.ncbi.nlm.nih.gov/gene/1477	CSTF1	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67337	1477
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67338	Rffl	http://www.ncbi.nlm.nih.gov/gene/117584	RFFL	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67338	117584
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67375	Qprt	http://www.ncbi.nlm.nih.gov/gene/23475	QPRT	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67375	23475
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-25-e4263b3370f6c7cfbb04a37d79742f3f	http://www.ncbi.nlm.nih.gov/gene/67381	Med4	http://www.ncbi.nlm.nih.gov/gene/29079	MED4	http://purl.obolibrary.org/obo/NCBITaxon_9606	OSD-25	67381	29079
