category,K,k,n,N,expected,fold,p,fdr,family,signature,label
https://identifiers.org/reactome/R-HSA-427389,28,3,813,6032,3.77,0.79,0.7483461574297159,0.8821178798718153,Reactome,all,ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression
https://identifiers.org/reactome/R-HSA-2122947,37,4,813,6032,4.99,0.8,0.7541561670400363,0.8843841649567437,Reactome,all,NOTCH1 Intracellular Domain Regulates Transcription
https://identifiers.org/reactome/R-HSA-3214841,37,4,813,6032,4.99,0.8,0.7541561670400363,0.8843841649567437,Reactome,all,PKMTs methylate histone lysines
https://identifiers.org/reactome/R-HSA-1236974,71,8,813,6032,9.57,0.84,0.758946303671215,0.8877135428545059,Reactome,all,ER-Phagosome pathway
https://identifiers.org/reactome/R-HSA-3108214,55,6,813,6032,7.41,0.81,0.7697097427662649,0.8880091783358557,Reactome,all,SUMOylation of DNA damage response and repair proteins
https://identifiers.org/reactome/R-HSA-2029482,55,6,813,6032,7.41,0.81,0.7697097427662649,0.8880091783358557,Reactome,all,Regulation of actin dynamics for phagocytic cup formation
https://identifiers.org/reactome/R-HSA-73772,29,3,813,6032,3.91,0.77,0.7698362881479377,0.8880091783358557,Reactome,all,RNA Polymerase I Promoter Escape
https://identifiers.org/reactome/R-HSA-9694548,29,3,813,6032,3.91,0.77,0.7698362881479377,0.8880091783358557,Reactome,all,Maturation of spike protein
https://identifiers.org/reactome/R-HSA-202424,72,8,813,6032,9.7,0.82,0.7726937839707293,0.8880091783358557,Reactome,all,Downstream TCR signaling
https://identifiers.org/reactome/R-HSA-159231,38,4,813,6032,5.12,0.78,0.7728607354307666,0.8880091783358557,Reactome,all,Transport of Mature mRNA Derived from an Intronless Transcript
https://identifiers.org/reactome/R-HSA-6811436,38,4,813,6032,5.12,0.78,0.7728607354307666,0.8880091783358557,Reactome,all,COPI-independent Golgi-to-ER retrograde traffic
https://identifiers.org/reactome/R-HSA-8866654,30,3,813,6032,4.04,0.74,0.7898037687025496,0.8968692684157976,Reactome,all,E3 ubiquitin ligases ubiquitinate target proteins
https://identifiers.org/reactome/R-HSA-9013420,30,3,813,6032,4.04,0.74,0.7898037687025496,0.8968692684157976,Reactome,all,RHOU GTPase cycle
https://identifiers.org/reactome/R-HSA-9692916,30,3,813,6032,4.04,0.74,0.7898037687025496,0.8968692684157976,Reactome,all,SARS-CoV-1 activates/modulates innate immune responses
https://identifiers.org/reactome/R-HSA-450408,39,4,813,6032,5.26,0.76,0.7904276409554613,0.8968692684157976,Reactome,all,AUF1 (hnRNP D0) binds and destabilizes mRNA
https://identifiers.org/reactome/R-HSA-9845323,39,4,813,6032,5.26,0.76,0.7904276409554613,0.8968692684157976,Reactome,all,Regulation of endogenous retroelements by Piwi-interacting RNAs (piRNAs)
https://identifiers.org/reactome/R-HSA-3899300,31,3,813,6032,4.18,0.72,0.8083103068278552,0.9148785811111296,Reactome,all,SUMOylation of transcription cofactors
https://identifiers.org/reactome/R-HSA-8852276,58,6,813,6032,7.82,0.77,0.8124960992098995,0.917334305559564,Reactome,all,The role of GTSE1 in G2/M progression after G2 checkpoint
https://identifiers.org/reactome/R-HSA-187577,41,4,813,6032,5.53,0.72,0.8222832671116808,0.922770092681413,Reactome,all,SCF(Skp2)-mediated degradation of p27/p21
https://identifiers.org/reactome/R-HSA-204005,41,4,813,6032,5.53,0.72,0.8222832671116808,0.922770092681413,Reactome,all,COPII-mediated vesicle transport
https://identifiers.org/reactome/R-HSA-9843940,32,3,813,6032,4.31,0.7,0.8254229180688684,0.922770092681413,Reactome,all,Regulation of endogenous retroelements by KRAB-ZFP proteins
https://identifiers.org/reactome/R-HSA-4086398,32,3,813,6032,4.31,0.7,0.8254229180688684,0.922770092681413,Reactome,all,Ca2+ pathway
https://identifiers.org/reactome/R-HSA-5628897,51,5,813,6032,6.87,0.73,0.8359665347387462,0.9262178604383156,Reactome,all,TP53 Regulates Metabolic Genes
https://identifiers.org/reactome/R-HSA-8936459,42,4,813,6032,5.66,0.71,0.8366495398684566,0.9262178604383156,Reactome,all,RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function
https://identifiers.org/reactome/R-HSA-3214815,42,4,813,6032,5.66,0.71,0.8366495398684566,0.9262178604383156,Reactome,all,HDACs deacetylate histones
https://identifiers.org/reactome/R-HSA-9664323,42,4,813,6032,5.66,0.71,0.8366495398684566,0.9262178604383156,Reactome,all,FCGR3A-mediated IL10 synthesis
https://identifiers.org/reactome/R-HSA-9013405,33,3,813,6032,4.45,0.67,0.8412121540405767,0.9290085681758796,Reactome,all,RHOD GTPase cycle
https://identifiers.org/reactome/R-HSA-3214847,61,6,813,6032,8.22,0.73,0.8487881318825139,0.9351055690231084,Reactome,all,HATs acetylate histones
https://identifiers.org/reactome/R-HSA-9764725,34,3,813,6032,4.58,0.65,0.855750606148656,0.9404988545836678,Reactome,all,Negative Regulation of CDH1 Gene Transcription
https://identifiers.org/reactome/R-HSA-6811434,62,6,813,6032,8.36,0.72,0.8595344745406894,0.942370035762585,Reactome,all,COPI-dependent Golgi-to-ER retrograde traffic
https://identifiers.org/reactome/R-HSA-983695,35,3,813,6032,4.72,0.64,0.8691116569377124,0.942370035762585,Reactome,all,Antigen activates B Cell Receptor (BCR) leading to generation of second messengers
https://identifiers.org/reactome/R-HSA-9662360,35,3,813,6032,4.72,0.64,0.8691116569377124,0.942370035762585,Reactome,all,Sensory processing of sound by inner hair cells of the cochlea
https://identifiers.org/reactome/R-HSA-9837999,63,6,813,6032,8.49,0.71,0.8696434074007146,0.942370035762585,Reactome,all,Mitochondrial protein degradation
https://identifiers.org/reactome/R-HSA-977606,54,5,813,6032,7.28,0.69,0.8706593022981388,0.942370035762585,Reactome,all,Regulation of Complement cascade
https://identifiers.org/reactome/R-HSA-9679191,90,9,813,6032,12.13,0.74,0.8734825897894243,0.942370035762585,Reactome,all,Potential therapeutics for SARS
https://identifiers.org/reactome/R-HSA-6784531,45,4,813,6032,6.07,0.66,0.8740223188831009,0.942370035762585,Reactome,all,tRNA processing in the nucleus
https://identifiers.org/reactome/R-HSA-4608870,45,4,813,6032,6.07,0.66,0.8740223188831009,0.942370035762585,Reactome,all,Asymmetric localization of PCP proteins
https://identifiers.org/reactome/R-HSA-2871796,37,3,813,6032,4.99,0.6,0.8925930651911842,0.9577749101055428,Reactome,all,FCERI mediated MAPK activation
https://identifiers.org/reactome/R-HSA-432722,37,3,813,6032,4.99,0.6,0.8925930651911842,0.9577749101055428,Reactome,all,Golgi Associated Vesicle Biogenesis
https://identifiers.org/reactome/R-HSA-8939902,47,4,813,6032,6.33,0.63,0.89462491603265,0.9577749101055428,Reactome,all,Regulation of RUNX2 expression and activity
https://identifiers.org/reactome/R-HSA-420499,38,3,813,6032,5.12,0.59,0.9028558363135056,0.9585734594225656,Reactome,all,Class C/3 (Metabotropic glutamate/pheromone receptors)
https://identifiers.org/reactome/R-HSA-191859,48,4,813,6032,6.47,0.62,0.9037714077455496,0.9585734594225656,Reactome,all,snRNP Assembly
https://identifiers.org/reactome/R-HSA-9766229,48,4,813,6032,6.47,0.62,0.9037714077455496,0.9585734594225656,Reactome,all,Degradation of CDH1
https://identifiers.org/reactome/R-HSA-8980692,67,6,813,6032,9.03,0.66,0.9041995733188044,0.9585734594225656,Reactome,all,RHOA GTPase cycle
https://identifiers.org/reactome/R-HSA-9013404,49,4,813,6032,6.6,0.61,0.9122086795127964,0.9585734594225656,Reactome,all,RAC2 GTPase cycle
https://identifiers.org/reactome/R-HSA-9856649,49,4,813,6032,6.6,0.61,0.9122086795127964,0.9585734594225656,Reactome,all,Transcriptional and post-translational regulation of MITF-M expression and activity
https://identifiers.org/reactome/R-HSA-2644606,39,3,813,6032,5.26,0.57,0.9122248525933428,0.9585734594225656,Reactome,all,Constitutive Signaling by NOTCH1 PEST Domain Mutants
https://identifiers.org/reactome/R-HSA-2894862,39,3,813,6032,5.26,0.57,0.9122248525933428,0.9585734594225656,Reactome,all,Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants
https://identifiers.org/reactome/R-HSA-5676590,40,3,813,6032,5.39,0.56,0.920765559290604,0.9630996079936204,Reactome,all,NIK-->noncanonical NF-kB signaling
https://identifiers.org/reactome/R-HSA-174184,40,3,813,6032,5.39,0.56,0.920765559290604,0.9630996079936204,Reactome,all,Cdc20:Phospho-APC/C mediated degradation of Cyclin A
https://identifiers.org/reactome/R-HSA-9013423,51,4,813,6032,6.87,0.58,0.927131109149381,0.9645797193558504,Reactome,all,RAC3 GTPase cycle
https://identifiers.org/reactome/R-HSA-5607761,41,3,813,6032,5.53,0.54,0.9285404770942032,0.9645797193558504,Reactome,all,Dectin-1 mediated noncanonical NF-kB signaling
https://identifiers.org/reactome/R-HSA-174178,41,3,813,6032,5.53,0.54,0.9285404770942032,0.9645797193558504,Reactome,all,APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1
https://identifiers.org/reactome/R-HSA-9664422,54,4,813,6032,7.28,0.55,0.9452546628520996,0.9795667598655554,Reactome,all,FCGR3A-mediated phagocytosis
https://identifiers.org/reactome/R-HSA-2467813,121,11,813,6032,16.31,0.67,0.947273350199658,0.9795667598655554,Reactome,all,Separation of Sister Chromatids
https://identifiers.org/reactome/R-HSA-5693607,45,3,813,6032,6.07,0.49,0.9531216227767544,0.9830264704030394,Reactome,all,Processing of DNA double-strand break ends
https://identifiers.org/reactome/R-HSA-6802952,56,4,813,6032,7.55,0.53,0.9549399998200954,0.9830264704030394,Reactome,all,Signaling by BRAF and RAF1 fusions
https://identifiers.org/reactome/R-HSA-8939236,57,4,813,6032,7.68,0.52,0.9591665971981616,0.9851485366256514,Reactome,all,RUNX1 regulates transcription of genes involved in differentiation of HSCs
https://identifiers.org/reactome/R-HSA-5668541,48,3,813,6032,6.47,0.46,0.966103054974198,0.9882608515298232,Reactome,all,TNFR2 non-canonical NF-kB pathway
https://identifiers.org/reactome/R-HSA-159236,59,4,813,6032,7.95,0.5,0.966540832814882,0.9882608515298232,Reactome,all,Transport of Mature mRNA derived from an Intron-Containing Transcript
https://identifiers.org/reactome/R-HSA-9013149,94,7,813,6032,12.67,0.55,0.977302534533415,0.9970238861271388,Reactome,all,RAC1 GTPase cycle
https://identifiers.org/reactome/R-HSA-9755511,54,3,813,6032,7.28,0.41,0.9825902637916708,0.999999970958264,Reactome,all,KEAP1-NFE2L2 pathway
https://identifiers.org/reactome/R-HSA-5607764,56,3,813,6032,7.55,0.4,0.9861228960316064,0.999999970958264,Reactome,all,CLEC7A (Dectin-1) signaling
https://identifiers.org/reactome/R-HSA-5689603,60,3,813,6032,8.09,0.37,0.9912379183133492,0.999999970958264,Reactome,all,UCH proteinases
https://identifiers.org/reactome/R-HSA-9020702,61,3,813,6032,8.22,0.36,0.9921988699829734,0.999999970958264,Reactome,all,Interleukin-1 signaling
https://identifiers.org/reactome/R-HSA-5689880,121,8,813,6032,16.31,0.49,0.9949138290924426,0.999999970958264,Reactome,all,Ub-specific processing proteases
https://identifiers.org/reactome/R-HSA-8951664,107,5,813,6032,14.42,0.35,0.9993176166504428,0.999999970958264,Reactome,all,Neddylation
https://identifiers.org/reactome/R-HSA-9633012,86,3,813,6032,11.59,0.26,0.9996221588682744,0.999999970958264,Reactome,all,Response of EIF2AK4 (GCN2) to amino acid deficiency
https://identifiers.org/reactome/R-HSA-983168,113,4,813,6032,15.23,0.26,0.9999254600501396,0.999999970958264,Reactome,all,Antigen processing: Ubiquitination & Proteasome degradation
https://identifiers.org/reactome/R-HSA-72163,158,3,813,6032,21.3,0.14,0.999999970958264,0.999999970958264,Reactome,all,mRNA Splicing - Major Pathway
https://identifiers.org/reactome/R-HSA-1236977,10,5,270,6032,0.45,11.17,3.627078631828582e-05,0.0038208392781912,Reactome,core,Endosomal/Vacuolar pathway
https://identifiers.org/reactome/R-HSA-6785807,92,14,270,6032,4.12,3.4,5.027420102883266e-05,0.0038208392781912,Reactome,core,Interleukin-4 and Interleukin-13 signaling
https://identifiers.org/reactome/R-HSA-193775,8,4,270,6032,0.36,11.17,0.0002383118667855,0.0120744679171329,Reactome,core,Synthesis of bile acids and bile salts via 24-hydroxycholesterol
https://identifiers.org/reactome/R-HSA-1266695,16,5,270,6032,0.72,6.98,0.0005033787817843,0.0164003728233345,Reactome,core,Interleukin-7 signaling
https://identifiers.org/reactome/R-HSA-193807,10,4,270,6032,0.45,8.94,0.000665658524991,0.0164003728233345,Reactome,core,Synthesis of bile acids and bile salts via 27-hydroxycholesterol
https://identifiers.org/reactome/R-HSA-9031628,26,6,270,6032,1.16,5.16,0.000820716941215,0.0164003728233345,Reactome,core,NGF-stimulated transcription
https://identifiers.org/reactome/R-HSA-112399,5,3,270,6032,0.22,13.4,0.0008294216523105,0.0164003728233345,Reactome,core,IRS-mediated signalling
https://identifiers.org/reactome/R-HSA-3371497,47,8,270,6032,2.1,3.8,0.0009970793998244,0.0164003728233345,Reactome,core,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand
https://identifiers.org/reactome/R-HSA-9648895,11,4,270,6032,0.49,8.12,0.0010094224215418,0.0164003728233345,Reactome,core,Response of EIF2AK1 (HRI) to heme deficiency
https://identifiers.org/reactome/R-HSA-909733,37,7,270,6032,1.66,4.23,0.001078971896272,0.0164003728233345,Reactome,core,Interferon alpha/beta signaling
https://identifiers.org/reactome/R-HSA-6798695,360,29,270,6032,16.11,1.8,0.0013430186074954,0.0185087308416033,Reactome,core,Neutrophil degranulation
https://identifiers.org/reactome/R-HSA-8878166,12,4,270,6032,0.54,7.45,0.0014612155927581,0.0185087308416033,Reactome,core,Transcriptional regulation by RUNX2
https://identifiers.org/reactome/R-HSA-6799990,6,3,270,6032,0.27,11.17,0.0016039846718347,0.0187542823168368,Reactome,core,Metal sequestration by antimicrobial proteins
https://identifiers.org/reactome/R-HSA-9841922,65,9,270,6032,2.91,3.09,0.0022280494462617,0.0241902511308422,Reactome,core,MLL4 and MLL3 complexes regulate expression of PPARG target genes in adipogenesis and hepatic steatosis
https://identifiers.org/reactome/R-HSA-629594,7,3,270,6032,0.31,9.57,0.0027143501952598,0.0246098364823165,Reactome,core,Highly calcium permeable postsynaptic nicotinic acetylcholine receptors
https://identifiers.org/reactome/R-HSA-198203,7,3,270,6032,0.31,9.57,0.0027143501952598,0.0246098364823165,Reactome,core,PI3K/AKT activation
https://identifiers.org/reactome/R-HSA-3371568,14,4,270,6032,0.63,6.38,0.0027524159223643,0.0246098364823165,Reactome,core,Attenuation phase
https://identifiers.org/reactome/R-HSA-193368,15,4,270,6032,0.67,5.96,0.0036227123337584,0.0289816986700677,Reactome,core,Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol
https://identifiers.org/reactome/R-HSA-9841251,15,4,270,6032,0.67,5.96,0.0036227123337584,0.0289816986700677,Reactome,core,Mitochondrial unfolded protein response (UPRmt)
https://identifiers.org/reactome/R-HSA-1247673,8,3,270,6032,0.36,8.38,0.0041999731923445,0.0290179966016529,Reactome,core,Erythrocytes take up oxygen and release carbon dioxide
https://identifiers.org/reactome/R-HSA-1237044,8,3,270,6032,0.36,8.38,0.0041999731923445,0.0290179966016529,Reactome,core,Erythrocytes take up carbon dioxide and release oxygen
https://identifiers.org/reactome/R-HSA-195399,8,3,270,6032,0.36,8.38,0.0041999731923445,0.0290179966016529,Reactome,core,VEGF binds to VEGFR leading to receptor dimerization
https://identifiers.org/reactome/R-HSA-983170,25,5,270,6032,1.12,4.47,0.0043984900814177,0.0290682822771954,Reactome,core,"Antigen Presentation: Folding, assembly and peptide loading of class I MHC"
https://identifiers.org/reactome/R-HSA-5083635,26,5,270,6032,1.16,4.3,0.005250340829085,0.0332521585842052,Reactome,core,Defective B3GALTL causes PpS
https://identifiers.org/reactome/R-HSA-8853659,27,5,270,6032,1.21,4.14,0.0062126539228193,0.0363201306257133,Reactome,core,RET signaling
https://identifiers.org/reactome/R-HSA-5173214,27,5,270,6032,1.21,4.14,0.0062126539228193,0.0363201306257133,Reactome,core,O-glycosylation of TSR domain-containing proteins
https://identifiers.org/reactome/R-HSA-3371571,18,4,270,6032,0.81,4.96,0.0073051964436765,0.039656780694244,Reactome,core,HSF1-dependent transactivation
https://identifiers.org/reactome/R-HSA-211945,18,4,270,6032,0.81,4.96,0.0073051964436765,0.039656780694244,Reactome,core,Phase I - Functionalization of compounds
https://identifiers.org/reactome/R-HSA-2172127,10,3,270,6032,0.45,6.7,0.0084190150232263,0.044127251156221,Reactome,core,DAP12 interactions
https://identifiers.org/reactome/R-HSA-5365859,11,3,270,6032,0.49,6.09,0.011197612248858,0.0567345687275476,Reactome,core,RA biosynthesis pathway
https://identifiers.org/reactome/R-HSA-2168880,21,4,270,6032,0.94,4.26,0.0128589894675097,0.0610801999706714,Reactome,core,Scavenging of heme from plasma
https://identifiers.org/reactome/R-HSA-109704,21,4,270,6032,0.94,4.26,0.0128589894675097,0.0610801999706714,Reactome,core,PI3K Cascade
https://identifiers.org/reactome/R-HSA-1475029,12,3,270,6032,0.54,5.59,0.0144430778008913,0.0665256916889543,Reactome,core,Reversible hydration of carbon dioxide
https://identifiers.org/reactome/R-HSA-5625886,22,4,270,6032,0.98,4.06,0.0151758014144915,0.0678447592647856,Reactome,core,Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3
https://identifiers.org/reactome/R-HSA-9830674,13,3,270,6032,0.58,5.16,0.0181649043764756,0.0767643238535791,Reactome,core,Formation of the ureteric bud
https://identifiers.org/reactome/R-HSA-9616222,35,5,270,6032,1.57,3.19,0.0186860525169896,0.0767643238535791,Reactome,core,Transcriptional regulation of granulopoiesis
https://identifiers.org/reactome/R-HSA-9925563,35,5,270,6032,1.57,3.19,0.0186860525169896,0.0767643238535791,Reactome,core,Developmental Lineage of Pancreatic Ductal Cells
https://identifiers.org/reactome/R-HSA-877300,48,6,270,6032,2.15,2.79,0.0192329543776887,0.076931817510755,Reactome,core,Interferon gamma signaling
